,Unnamed: 0,image_path,description,occasion
489,489,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/80.jpg,a grey blazer jacket with black and white stripes,General
490,490,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/492.jpg,a grey suit hanging on a wall,General
491,491,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/86.jpg,a black suit hanging on a wall,General
492,492,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/231.jpg,a black suit and pants on a wooden wall,General
493,493,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/144.jpg,a blue blazer jacket hanging on a wall,General
494,494,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/321.jpg,a navy suit with a single button,General
495,495,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/90.jpg,a brown suit with pins on the back,General
496,496,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/464.jpg,a suit on a hanger,General
497,497,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/16.jpg,a black jacket hanging on a wall,General
498,498,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/260.jpg,a grey jacket hanging on a rack,General
499,499,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/307.jpg,a blue suit hanging on a wooden door,General
500,500,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/28.jpg,"the jacket is made from a soft, light brown wool",General
501,501,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/32.jpg,a pink jacket hanging on a wall,General
502,502,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/316.jpg,a suit hanging on a door,General
503,503,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/56.jpg,a suit and tie hanging on a wall,General
504,504,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/40.jpg,a blue jacket hanging on a wooden door,General
505,505,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/170.jpg,a blue polo tshirt hanging on a wall,General
506,506,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/387.jpg,a red polo tshirt,General
507,507,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/196.jpg,a white polo tshirt with a blue and white striped collar,Formal
508,508,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/216.jpg,a red and white striped polo tshirt with a small patch on the chest,General
509,509,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/34.jpg,a polo tshirt hanging on a wooden hanger,General
510,510,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/232.jpg,a black polo tshirt with a white logo on the front,General
511,511,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/100.jpg,polo tshirt with embroidered logo,General
512,512,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/198.jpg,a red polo tshirt hanging on a wall,General
513,513,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/208.jpg,adi adi adis polo tshirt white,General
514,514,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/10.jpg,a yellow polo tshirt with a black logo on the chest,General
515,515,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/295.jpg,a pink polo tshirt with a small pony on the chest,General
516,516,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/169.jpg,polo ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph,General
517,517,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/14.jpg,a black polo tshirt with white pips on the collar,Formal
518,518,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/151.jpg,a green lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac,General
519,519,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/344.jpg,lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac,General
520,520,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/195.jpg,boys polo tshirt,General
521,521,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/120.jpg,a black polo tshirt hanging on a wooden wall,General
522,522,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/75.jpg,a blue polo tshirt hanging on a door,General
523,523,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/51.jpg,a striped polo tshirt hanging on a yellow wall,General
524,524,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/313.jpg,a purple polo tshirt hanging on a hanger,General
525,525,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/30.jpg,polo ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph,General
526,526,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/129.jpg,a red polo tshirt with a green collar and white collar,Formal
527,527,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/192.jpg,a red lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac,General
528,528,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/104.jpg,a red polo tshirt with a black and white stripe,General
529,529,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/84.jpg,a polo tshirt with a white and blue stripe,General
530,530,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/240.jpg,lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac,General
531,531,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/150.jpg,a blue polo tshirt with a black and white pattern,General
532,532,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/397.jpg,a blue polo tshirt on a bed,General
533,533,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/92.jpg,a grey polo tshirt with a white collar and a white collar,Formal
534,534,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/310.jpg,polo ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph,General
535,535,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/11.jpg,laccol boys ' polo tshirt,General
536,536,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/87.jpg,a red polo tshirt hanging on a hanger,General
537,537,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/149.jpg,polo ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph,General
538,538,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/342.jpg,a grey polo tshirt with a badge on the collar,Formal
539,539,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/206.jpg,a black polo tshirt with white polka dots,General
540,540,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/403.jpg,lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac,General
541,541,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/303.jpg,a red polo tshirt hanging on a wall,General
542,542,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/340.jpg,polo ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph,General
543,543,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/213.jpg,vintage tommy ' s polo tshirt,General
544,544,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/146.jpg,a yellow polo tshirt hanging on a wall,General
545,545,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/222.jpg,a blue polo tshirt with a small logo on the front,General
546,546,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/250.jpg,nike polo tshirt,General
547,547,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/401.jpg,a red and grey checkered polo tshirt,General
548,548,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/189.jpg,a white polo tshirt with red stripes,General
549,549,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/38.jpg,a red polo tshirt with a white background,General
550,550,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/220.jpg,a blue polo tshirt hanging on a tree,General
551,551,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/115.jpg,a blue polo tshirt with a yellow logo on the front,General
552,552,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/215.jpg,a baby boy ' s blue and white striped rom,General
553,553,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/66.jpg,a green and white polo tshirt with the letter r on it,General
554,554,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/248.jpg,a green and grey striped polo tshirt,General
555,555,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/308.jpg,a purple polo tshirt with a small blue logo on the front,General
556,556,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/102.jpg,a blue polo tshirt with a white logo on the chest,General
557,557,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/286.jpg,a red and white striped polo tshirt,General
558,558,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/339.jpg,boys ' lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac,General
559,559,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/309.jpg,boys ' lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac,General
560,560,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/93.jpg,a white polo tshirt with a blue collar,Formal
561,561,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/43.jpg,a white polo tshirt with a green and blue logo,General
562,562,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/373.jpg,a pink polo tshirt hanging on a wall,General
563,563,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/137.jpg,polo ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph,General
564,564,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/262.jpg,a pink polo tshirt with a pocket on the chest,General
565,565,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/160.jpg,boys ' polo tshirt,General
566,566,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/48.jpg,a green polo tshirt with a black collar and a white collar,Formal
567,567,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/378.jpg,a brown polo tshirt on a marble counter,General
568,568,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/188.jpg,a green and white striped polo tshirt,General
569,569,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/199.jpg,a red polo tshirt hanging on a wall,General
570,570,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/210.jpg,a white polo tshirt hanging on a hanger,General
571,571,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/413.jpg,a white polo tshirt with a small logo on the front,General
572,572,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/314.jpg,polo tshirt for boys,General
573,573,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/244.jpg,polo tshirt for boys,General
574,574,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/57.jpg,polo ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph ralph,General
575,575,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/21.jpg,a boy ' s striped polo tshirt,General
576,576,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/114.jpg,a yellow polo tshirt with a white collar,Formal
577,577,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/105.jpg,a green and white striped polo tshirt,General
578,578,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/67.jpg,a white polo tshirt with a blue horse on the front,General
579,579,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/109.jpg,a green polo tshirt with a white collar and a green collar,Formal
580,580,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/349.jpg,a polo tshirt with a striped pattern,General
581,581,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/29.jpg,a green polo tshirt hanging on a wall,General
582,582,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/285.jpg,a white polo tshirt with black trims and a black collar,Formal
583,583,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/191.jpg,a white polo tshirt with a black collar and a blue stripe,Formal
584,584,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/236.jpg,a striped polo tshirt hanging on a wooden wall,General
585,585,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/247.jpg,boys ' lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac lac,General
586,586,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/218.jpg,a blue and pink striped polo tshirt with a white anchor on the chest,General
587,587,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/111.jpg,a & f polo tshirt,General
588,588,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/333.jpg,a black and grey striped polo tshirt with a white collar,Formal
589,589,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/52.jpg,a pink polo tshirt on a carpet,General
590,590,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/124.jpg,nike polo tshirt pink,General
591,591,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Polo shirt/256.jpg,polo tshirt red,General
